m,n,p,lambda,R
3901,11,0.6,0.0013666395367057118,0.003689707982441968
3951,11,0.6,0.0013666395367057118,0.0037369998048265092
4001,11,0.6,0.0013666395367057118,0.0037842916272110513
4051,11,0.6,0.0013666395367057118,0.0038315834495955933
4101,11,0.6,0.0013666395367057118,0.003878875271980136
4151,11,0.6,0.0013666395367057118,0.003926167094364678
4201,11,0.6,0.0013666395367057118,0.003973458916749221
4251,11,0.6,0.0013666395367057118,0.004020750739133761
4301,11,0.6,0.0013666395367057118,0.004068042561518304
4351,11,0.6,0.0013666395367057118,0.004115334383902846
4401,11,0.6,0.0013666395367057118,0.004162626206287388
4451,11,0.6,0.0013666395367057118,0.00420991802867193
4501,11,0.6,0.0013666395367057118,0.0042572098510564715
4551,11,0.6,0.0013666395367057118,0.0043045016734410135
4601,11,0.6,0.0013666395367057118,0.0043517934958255565
4651,11,0.6,0.0013666395367057118,0.004399085318210098
4701,11,0.6,0.0013666395367057118,0.004446377140594641
4751,11,0.6,0.0013666395367057118,0.004493668962979183
4801,11,0.6,0.0013666395367057118,0.004540960785363724
4851,11,0.6,0.0013666395367057118,0.004588252607748266
4901,11,0.6,0.0013666395367057118,0.004635544430132808
4951,11,0.6,0.0013666395367057118,0.00468283625251735
1,1,0.6,0.0014453719987769838,0.0014453719987769838
51,6,0.6,0.0014453719987769838,0.002728568076349379
501,11,0.6,0.0014453719987769838,0.0005011634930637291
551,11,0.6,0.0014453719987769838,0.0005511798097367559
601,11,0.6,0.0014453719987769838,0.0006011961264097828
651,11,0.6,0.0014453719987769838,0.0006512124430828096
701,11,0.6,0.0014453719987769838,0.0007012287597558365
751,11,0.6,0.0014453719987769838,0.0007512450764288633
801,11,0.6,0.0014453719987769838,0.0008012613931018902
851,11,0.6,0.0014453719987769838,0.000851277709774917
901,11,0.6,0.0014453719987769838,0.000901294026447944
951,11,0.6,0.0014453719987769838,0.0009513103431209709
1001,11,0.6,0.0014453719987769838,0.0010013266597939975
1051,11,0.6,0.0014453719987769838,0.0010513429764670247
1101,11,0.6,0.0014453719987769838,0.0011013592931400514
1151,11,0.6,0.0014453719987769838,0.0011513756098130783
1201,11,0.6,0.0014453719987769838,0.001201391926486105
1251,11,0.6,0.0014453719987769838,0.0012514082431591322
1301,11,0.6,0.0014453719987769838,0.001301424559832159
1351,11,0.6,0.0014453719987769838,0.0013514408765051861
1401,11,0.6,0.0014453719987769838,0.0014014571931782126
1451,11,0.6,0.0014453719987769838,0.0014514735098512398
1501,11,0.6,0.0014453719987769838,0.0015014898265242665
1551,11,0.6,0.0014453719987769838,0.0015515061431972932
1601,11,0.6,0.0014453719987769838,0.0016015224598703202
1651,11,0.6,0.0014453719987769838,0.0016515387765433471
1701,11,0.6,0.0014453719987769838,0.001701555093216374
1751,11,0.6,0.0014453719987769838,0.0017515714098894008
1801,11,0.6,0.0014453719987769838,0.0018015877265624275
1851,11,0.6,0.0014453719987769838,0.0018516040432354547
1901,11,0.6,0.0014453719987769838,0.0019016203599084814
1951,11,0.6,0.0014453719987769838,0.0019516366765815081
2001,11,0.6,0.0014453719987769838,0.0020016529932545355
2051,11,0.6,0.0014453719987769838,0.0020516693099275622
2101,11,0.6,0.0014453719987769838,0.0021016856266005885
2151,11,0.6,0.0014453719987769838,0.0021517019432736157
2201,11,0.6,0.0014453719987769838,0.002201718259946643
2251,11,0.6,0.0014453719987769838,0.002251734576619669
2301,11,0.6,0.0014453719987769838,0.002301750893292696
2351,11,0.6,0.0014453719987769838,0.0023517672099657226
2401,11,0.6,0.0014453719987769838,0.0024017835266387498
2451,11,0.6,0.0014453719987769838,0.002451799843311777
2501,11,0.6,0.0014453719987769838,0.002501816159984803
2551,11,0.6,0.0014453719987769838,0.00255183247665783
2601,11,0.6,0.0014453719987769838,0.0026018487933308575
2651,11,0.6,0.0014453719987769838,0.0026518651100038843
2701,11,0.6,0.0014453719987769838,0.0027018814266769105
2751,11,0.6,0.0014453719987769838,0.0027518977433499377
2801,11,0.6,0.0014453719987769838,0.002801914060022965
2851,11,0.6,0.0014453719987769838,0.0028519303766959916
2901,11,0.6,0.0014453719987769838,0.0029019466933690183
2951,11,0.6,0.0014453719987769838,0.002951963010042045
3001,11,0.6,0.0014453719987769838,0.003001979326715072
3051,11,0.6,0.0014453719987769838,0.003051995643388099
3101,11,0.6,0.0014453719987769838,0.0031020119600611257
3151,11,0.6,0.0014453719987769838,0.0031520282767341524
3201,11,0.6,0.0014453719987769838,0.00320204459340718
3251,11,0.6,0.0014453719987769838,0.0032520609100802063
3301,11,0.6,0.0014453719987769838,0.003302077226753233
3351,11,0.6,0.0014453719987769838,0.00335209354342626
3401,11,0.6,0.0014453719987769838,0.0034021098600992873
3451,11,0.6,0.0014453719987769838,0.003452126176772314
3501,11,0.6,0.0014453719987769838,0.0035021424934453403
3551,11,0.6,0.0014453719987769838,0.0035521588101183675
3601,11,0.6,0.0014453719987769838,0.0036021751267913947
3651,11,0.6,0.0014453719987769838,0.003652191443464421
3701,11,0.6,0.0014453719987769838,0.003702207760137448
3751,11,0.6,0.0014453719987769838,0.0037522240768104753
3801,11,0.6,0.0014453719987769838,0.003802240393483502
3851,11,0.6,0.0014453719987769838,0.0038522567101565287
3901,11,0.6,0.0014453719987769838,0.003902273026829556
3951,11,0.6,0.0014453719987769838,0.003952289343502582
4001,11,0.6,0.0014453719987769838,0.004002305660175609
4051,11,0.6,0.0014453719987769838,0.004052321976848636
4101,11,0.6,0.0014453719987769838,0.004102338293521663
4151,11,0.6,0.0014453719987769838,0.00415235461019469
4201,11,0.6,0.0014453719987769838,0.0042023709268677175
4251,11,0.6,0.0014453719987769838,0.004252387243540744
4301,11,0.6,0.0014453719987769838,0.00430240356021377
4351,11,0.6,0.0014453719987769838,0.004352419876886797
4401,11,0.6,0.0014453719987769838,0.004402436193559824
4451,11,0.6,0.0014453719987769838,0.004452452510232851
4501,11,0.6,0.0014453719987769838,0.004502468826905879
4551,11,0.6,0.0014453719987769838,0.004552485143578905
4601,11,0.6,0.0014453719987769838,0.004602501460251932
4651,11,0.6,0.0014453719987769838,0.0046525177769249585
4701,11,0.6,0.0014453719987769838,0.004702534093597985
4751,11,0.6,0.0014453719987769838,0.004752550410271012
4801,11,0.6,0.0014453719987769838,0.004802566726944039
4851,11,0.6,0.0014453719987769838,0.004852583043617065
4901,11,0.6,0.0014453719987769838,0.0049025993602900934
4951,11,0.6,0.0014453719987769838,0.004952615676963121
1,1,0.6,0.001528640258633491,0.001528640258633491
51,6,0.6,0.001528640258633491,0.0028857615987158565
501,11,0.6,0.001528640258633491,0.0005300356533147486
551,11,0.6,0.001528640258633491,0.0005829334231066397
601,11,0.6,0.001528640258633491,0.0006358311928985308
651,11,0.6,0.001528640258633491,0.0006887289626904217
701,11,0.6,0.001528640258633491,0.000741626732482313
751,11,0.6,0.001528640258633491,0.000794524502274204
801,11,0.6,0.001528640258633491,0.000847422272066095
851,11,0.6,0.001528640258633491,0.0009003200418579862
901,11,0.6,0.001528640258633491,0.0009532178116498773
951,11,0.6,0.001528640258633491,0.0010061155814417686
1001,11,0.6,0.001528640258633491,0.0010590133512336593
1051,11,0.6,0.001528640258633491,0.0011119111210255504
1101,11,0.6,0.001528640258633491,0.0011648088908174415
1151,11,0.6,0.001528640258633491,0.0012177066606093327
1201,11,0.6,0.001528640258633491,0.0012706044304012238
1251,11,0.6,0.001528640258633491,0.001323502200193115
1301,11,0.6,0.001528640258633491,0.0013763999699850059
1351,11,0.6,0.001528640258633491,0.0014292977397768972
1401,11,0.6,0.001528640258633491,0.0014821955095687884
1451,11,0.6,0.001528640258633491,0.0015350932793606793
1501,11,0.6,0.001528640258633491,0.0015879910491525702
1551,11,0.6,0.001528640258633491,0.0016408888189444616
1601,11,0.6,0.001528640258633491,0.0016937865887363527
1651,11,0.6,0.001528640258633491,0.0017466843585282436
1701,11,0.6,0.001528640258633491,0.0017995821283201348
1751,11,0.6,0.001528640258633491,0.0018524798981120261
1801,11,0.6,0.001528640258633491,0.001905377667903917
1851,11,0.6,0.001528640258633491,0.001958275437695808
1901,11,0.6,0.001528640258633491,0.002011173207487699
1951,11,0.6,0.001528640258633491,0.00206407097727959
2001,11,0.6,0.001528640258633491,0.002116968747071481
2051,11,0.6,0.001528640258633491,0.0021698665168633723
2101,11,0.6,0.001528640258633491,0.0022227642866552637
2151,11,0.6,0.001528640258633491,0.0022756620564471546
2201,11,0.6,0.001528640258633491,0.0023285598262390455
2251,11,0.6,0.001528640258633491,0.0023814575960309364
2301,11,0.6,0.001528640258633491,0.0024343553658228274
2351,11,0.6,0.001528640258633491,0.0024872531356147187
2401,11,0.6,0.001528640258633491,0.0025401509054066096
2451,11,0.6,0.001528640258633491,0.0025930486751985006
2501,11,0.6,0.001528640258633491,0.0026459464449903923
2551,11,0.6,0.001528640258633491,0.0026988442147822833
2601,11,0.6,0.001528640258633491,0.002751741984574174
2651,11,0.6,0.001528640258633491,0.002804639754366065
2701,11,0.6,0.001528640258633491,0.002857537524157956
2751,11,0.6,0.001528640258633491,0.002910435293949847
2801,11,0.6,0.001528640258633491,0.0029633330637417383
2851,11,0.6,0.001528640258633491,0.0030162308335336292
2901,11,0.6,0.001528640258633491,0.0030691286033255206
2951,11,0.6,0.001528640258633491,0.003122026373117412
3001,11,0.6,0.001528640258633491,0.003174924142909303
3051,11,0.6,0.001528640258633491,0.0032278219127011938
3101,11,0.6,0.001528640258633491,0.003280719682493085
3151,11,0.6,0.001528640258633491,0.003333617452284976
3201,11,0.6,0.001528640258633491,0.003386515222076867
3251,11,0.6,0.001528640258633491,0.003439412991868758
3301,11,0.6,0.001528640258633491,0.0034923107616606497
3351,11,0.6,0.001528640258633491,0.00354520853145254
3401,11,0.6,0.001528640258633491,0.003598106301244432
3451,11,0.6,0.001528640258633491,0.0036510040710363225
3501,11,0.6,0.001528640258633491,0.0037039018408282134
3551,11,0.6,0.001528640258633491,0.0037567996106201047
3601,11,0.6,0.001528640258633491,0.0038096973804119952
3651,11,0.6,0.001528640258633491,0.0038625951502038866
3701,11,0.6,0.001528640258633491,0.003915492919995777
3751,11,0.6,0.001528640258633491,0.003968390689787669
3801,11,0.6,0.001528640258633491,0.00402128845957956
3851,11,0.6,0.001528640258633491,0.004074186229371451
3901,11,0.6,0.001528640258633491,0.0041270839991633425
3951,11,0.6,0.001528640258633491,0.004179981768955234
4001,11,0.6,0.001528640258633491,0.004232879538747124
4051,11,0.6,0.001528640258633491,0.0042857773085390165
4101,11,0.6,0.001528640258633491,0.004338675078330907
4151,11,0.6,0.001528640258633491,0.0043915728481227975
4201,11,0.6,0.001528640258633491,0.004444470617914689
4251,11,0.6,0.001528640258633491,0.004497368387706579
4301,11,0.6,0.001528640258633491,0.004550266157498471
4351,11,0.6,0.001528640258633491,0.004603163927290362
4401,11,0.6,0.001528640258633491,0.004656061697082253
4451,11,0.6,0.001528640258633491,0.004708959466874144
4501,11,0.6,0.001528640258633491,0.004761857236666035
4551,11,0.6,0.001528640258633491,0.004814755006457926
4601,11,0.6,0.001528640258633491,0.004867652776249817
4651,11,0.6,0.001528640258633491,0.0049205505460417085
4701,11,0.6,0.001528640258633491,0.004973448315833599
1,1,0.6,0.0016167056247750203,0.0016167056247750203
51,6,0.6,0.0016167056247750203,0.0030520110811253134
451,11,0.6,0.0016167056247750203,0.0005046259221082063
501,11,0.6,0.0016167056247750203,0.000560571146288717
551,11,0.6,0.0016167056247750203,0.0006165163704692276
601,11,0.6,0.0016167056247750203,0.0006724615946497383
651,11,0.6,0.0016167056247750203,0.0007284068188302488
701,11,0.6,0.0016167056247750203,0.0007843520430107595
751,11,0.6,0.0016167056247750203,0.0008402972671912701
801,11,0.6,0.0016167056247750203,0.0008962424913717809
851,11,0.6,0.0016167056247750203,0.0009521877155522915
901,11,0.6,0.0016167056247750203,0.0010081329397328021
951,11,0.6,0.0016167056247750203,0.0010640781639133128
1001,11,0.6,0.0016167056247750203,0.0011200233880938235
1051,11,0.6,0.0016167056247750203,0.0011759686122743342
1101,11,0.6,0.0016167056247750203,0.001231913836454845
1151,11,0.6,0.0016167056247750203,0.0012878590606353556
1201,11,0.6,0.0016167056247750203,0.0013438042848158663
1251,11,0.6,0.0016167056247750203,0.001399749508996377
1301,11,0.6,0.0016167056247750203,0.001455694733176888
1351,11,0.6,0.0016167056247750203,0.0015116399573573984
1401,11,0.6,0.0016167056247750203,0.001567585181537909
1451,11,0.6,0.0016167056247750203,0.0016235304057184198
1501,11,0.6,0.0016167056247750203,0.0016794756298989305
1551,11,0.6,0.0016167056247750203,0.0017354208540794407
1601,11,0.6,0.0016167056247750203,0.0017913660782599519
1651,11,0.6,0.0016167056247750203,0.0018473113024404626
1701,11,0.6,0.0016167056247750203,0.001903256526620973
1751,11,0.6,0.0016167056247750203,0.0019592017508014833
1801,11,0.6,0.0016167056247750203,0.0020151469749819947
1851,11,0.6,0.0016167056247750203,0.0020710921991625056
1901,11,0.6,0.0016167056247750203,0.002127037423343016
1951,11,0.6,0.0016167056247750203,0.0021829826475235265
2001,11,0.6,0.0016167056247750203,0.0022389278717040374
2051,11,0.6,0.0016167056247750203,0.002294873095884548
2101,11,0.6,0.0016167056247750203,0.0023508183200650584
2151,11,0.6,0.0016167056247750203,0.0024067635442455693
2201,11,0.6,0.0016167056247750203,0.00246270876842608
2251,11,0.6,0.0016167056247750203,0.00251865399260659
2301,11,0.6,0.0016167056247750203,0.0025745992167871008
2351,11,0.6,0.0016167056247750203,0.0026305444409676117
2401,11,0.6,0.0016167056247750203,0.002686489665148122
2451,11,0.6,0.0016167056247750203,0.002742434889328633
2501,11,0.6,0.0016167056247750203,0.002798380113509144
2551,11,0.6,0.0016167056247750203,0.002854325337689654
2601,11,0.6,0.0016167056247750203,0.002910270561870165
2651,11,0.6,0.0016167056247750203,0.002966215786050676
2701,11,0.6,0.0016167056247750203,0.003022161010231186
2751,11,0.6,0.0016167056247750203,0.003078106234411697
2801,11,0.6,0.0016167056247750203,0.0031340514585922077
2851,11,0.6,0.0016167056247750203,0.0031899966827727178
2901,11,0.6,0.0016167056247750203,0.0032459419069532287
2951,11,0.6,0.0016167056247750203,0.0033018871311337396
3001,11,0.6,0.0016167056247750203,0.0033578323553142505
3051,11,0.6,0.0016167056247750203,0.0034137775794947614
3101,11,0.6,0.0016167056247750203,0.003469722803675272
3151,11,0.6,0.0016167056247750203,0.0035256680278557824
3201,11,0.6,0.0016167056247750203,0.0035816132520362933
3251,11,0.6,0.0016167056247750203,0.0036375584762168038
3301,11,0.6,0.0016167056247750203,0.0036935037003973143
3351,11,0.6,0.0016167056247750203,0.003749448924577825
3401,11,0.6,0.0016167056247750203,0.0038053941487583356
3451,11,0.6,0.0016167056247750203,0.003861339372938846
3501,11,0.6,0.0016167056247750203,0.0039172845971193575
3551,11,0.6,0.0016167056247750203,0.003973229821299868
3601,11,0.6,0.0016167056247750203,0.004029175045480378
3651,11,0.6,0.0016167056247750203,0.004085120269660889
3701,11,0.6,0.0016167056247750203,0.004141065493841399
3751,11,0.6,0.0016167056247750203,0.00419701071802191
3801,11,0.6,0.0016167056247750203,0.004252955942202421
3851,11,0.6,0.0016167056247750203,0.004308901166382932
3901,11,0.6,0.0016167056247750203,0.004364846390563442
3951,11,0.6,0.0016167056247750203,0.004420791614743953
4001,11,0.6,0.0016167056247750203,0.004476736838924464
4051,11,0.6,0.0016167056247750203,0.004532682063104974
4101,11,0.6,0.0016167056247750203,0.004588627287285486
4151,11,0.6,0.0016167056247750203,0.004644572511465996
4201,11,0.6,0.0016167056247750203,0.004700517735646506
4251,11,0.6,0.0016167056247750203,0.004756462959827017
4301,11,0.6,0.0016167056247750203,0.004812408184007528
4351,11,0.6,0.0016167056247750203,0.004868353408188038
4401,11,0.6,0.0016167056247750203,0.00492429863236855
4451,11,0.6,0.0016167056247750203,0.00498024385654906
1,1,0.6,0.001709844459752558,0.001709844459752558
51,6,0.6,0.001709844459752558,0.003227838239810497
451,11,0.6,0.001709844459752558,0.0005336975538043999
501,11,0.6,0.001709844459752558,0.0005928657970199653
551,11,0.6,0.001709844459752558,0.0006520340402355306
601,11,0.6,0.001709844459752558,0.0007112022834510961
651,11,0.6,0.001709844459752558,0.0007703705266666614
701,11,0.6,0.001709844459752558,0.0008295387698822269
751,11,0.6,0.001709844459752558,0.0008887070130977921
801,11,0.6,0.001709844459752558,0.0009478752563133575
851,11,0.6,0.001709844459752558,0.001007043499528923
901,11,0.6,0.001709844459752558,0.0010662117427444884
951,11,0.6,0.001709844459752558,0.0011253799859600538
1001,11,0.6,0.001709844459752558,0.0011845482291756191
1051,11,0.6,0.001709844459752558,0.0012437164723911845
1101,11,0.6,0.001709844459752558,0.00130288471560675
1151,11,0.6,0.001709844459752558,0.0013620529588223155
1201,11,0.6,0.001709844459752558,0.0014212212020378809
1251,11,0.6,0.001709844459752558,0.0014803894452534464
1301,11,0.6,0.001709844459752558,0.0015395576884690118
1351,11,0.6,0.001709844459752558,0.0015987259316845772
1401,11,0.6,0.001709844459752558,0.0016578941749001424
1451,11,0.6,0.001709844459752558,0.0017170624181157077
1501,11,0.6,0.001709844459752558,0.0017762306613312733
1551,11,0.6,0.001709844459752558,0.0018353989045468385
1601,11,0.6,0.001709844459752558,0.001894567147762404
1651,11,0.6,0.001709844459752558,0.0019537353909779695
1701,11,0.6,0.001709844459752558,0.002012903634193535
1751,11,0.6,0.001709844459752558,0.0020720718774091002
1801,11,0.6,0.001709844459752558,0.0021312401206246656
1851,11,0.6,0.001709844459752558,0.002190408363840231
1901,11,0.6,0.001709844459752558,0.0022495766070557963
1951,11,0.6,0.001709844459752558,0.0023087448502713617
2001,11,0.6,0.001709844459752558,0.0023679130934869275
2051,11,0.6,0.001709844459752558,0.0024270813367024925
2101,11,0.6,0.001709844459752558,0.0024862495799180583
2151,11,0.6,0.001709844459752558,0.0025454178231336232
2201,11,0.6,0.001709844459752558,0.002604586066349189
2251,11,0.6,0.001709844459752558,0.002663754309564754
2301,11,0.6,0.001709844459752558,0.0027229225527803194
2351,11,0.6,0.001709844459752558,0.0027820907959958847
